sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_charge_degree,c_charge_desc,decile_score,two_year_recid,days_in_jail,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,c_charge_degree_F,c_charge_degree_M,age_cat_encoded
Male,21,Less than 25,African-American,0,0,0,3,-1.0,F,Poss Pyrrolidinovalerophenone,7,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,36,25 - 45,Hispanic,0,0,0,1,-8.0,M,Petit Theft $100- $300,10,1,39,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,23,Less than 25,African-American,1,0,1,3,-1.0,F,Grand Theft Firearm,9,0,33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,40,25 - 45,Hispanic,0,0,0,1,-15.0,M,Battery,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Female,51,Greater than 45,Hispanic,0,0,0,2,0.0,M,Battery,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
Male,34,25 - 45,African-American,0,0,0,1,-1.0,M,arrest case no charge,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,25,25 - 45,African-American,0,3,1,15,-1.0,F,"Poss3,4 Methylenedioxymethcath",9,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,31,25 - 45,African-American,0,0,0,1,-1.0,M,Lewdness Violation,2,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,24,Less than 25,African-American,0,0,0,0,0.0,F,Deliver Cannabis,8,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,25,25 - 45,African-American,0,0,1,4,-1.0,F,Burglary Unoccupied Dwelling,9,1,169,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,68,Greater than 45,Hispanic,0,0,0,0,-3.0,M,DUI Level 0.15 Or Minor In Veh,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
Male,57,Greater than 45,African-American,0,0,0,28,0.0,F,Possession of Cocaine,10,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,20,Less than 25,African-American,0,0,1,1,-1.0,M,Aggravated Battery / Pregnant,9,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,29,25 - 45,African-American,0,0,1,9,-1.0,F,Deliver Cocaine 1000FT School,7,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,40,25 - 45,Hispanic,0,0,0,0,-2.0,M,DUI - Enhanced,2,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,22,Less than 25,African-American,0,0,0,1,0.0,F,Tampering With Physical Evidence,4,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,53,Greater than 45,Caucasian,0,0,0,0,-2.0,M,DUI Property Damage/Injury,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,37,25 - 45,Hispanic,0,0,0,4,-3.8,F,Conspiracy to Deliver Cocaine,5,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,31,25 - 45,Hispanic,0,0,0,1,-75.0,M,Operating W/O Valid License,2,0,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,44,25 - 45,African-American,0,0,0,6,-1.0,F,arrest case no charge,6,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,22,Less than 25,African-American,0,0,0,1,112.0,M,Poss Of Controlled Substance,7,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,20,Less than 25,African-American,0,0,0,0,-1.0,F,Aggrav Battery w/Deadly Weapon,7,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,58,Greater than 45,African-American,0,0,0,3,-18.0,M,arrest case no charge,1,0,18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,23,Less than 25,African-American,0,0,0,0,-1.0,M,Battery,7,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,28,25 - 45,Caucasian,0,0,0,6,0.0,M,arrest case no charge,4,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,25,25 - 45,African-American,0,0,0,0,-1.0,M,Resist/Obstruct W/O Violence,3,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,48,Greater than 45,Other,0,0,0,4,-1.0,F,Grand Theft (Motor Vehicle),1,1,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Male,30,25 - 45,African-American,2,0,0,20,0.0,F,Felony Battery w/Prior Convict,9,1,317,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,22,Less than 25,African-American,0,0,0,2,-1.0,F,Possession of Cocaine,5,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,25,25 - 45,African-American,0,0,0,1,-10.0,F,Grand Theft in the 3rd Degree,4,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,32,25 - 45,African-American,0,0,0,0,-1.0,M,Battery,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,42,25 - 45,African-American,0,0,0,7,-1.0,F,Felony Battery (Dom Strang),5,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,28,25 - 45,African-American,0,0,0,0,-0.6,M,,3,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,26,25 - 45,Caucasian,0,0,0,4,-52.0,M,Battery,4,0,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,26,25 - 45,African-American,0,0,0,0,-1.0,M,Battery,4,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,20,Less than 25,African-American,0,0,0,1,-1.0,F,Battery on Law Enforc Officer,6,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,36,25 - 45,Caucasian,0,0,0,1,-19.0,F,arrest case no charge,2,1,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,32,25 - 45,Caucasian,0,0,0,0,-1.0,F,Battery on Law Enforc Officer,6,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,27,25 - 45,African-American,0,0,0,1,-2.0,F,Throw Deadly Missile Into Veh,1,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,37,25 - 45,Hispanic,0,0,0,1,-1.0,F,Aggravated Battery On 65/Older,1,0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,20,Less than 25,Caucasian,0,0,0,1,-1.0,M,Assault,5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Female,38,25 - 45,Caucasian,0,0,0,3,-1.0,F,arrest case no charge,4,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,27,25 - 45,African-American,0,0,0,4,0.0,F,Poss Pyrrolidinovalerophenone,4,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,25,25 - 45,Caucasian,0,1,0,6,0.0,F,Crim Use of Personal ID Info,8,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,35,25 - 45,African-American,0,0,0,6,-1.0,F,Uttering a Forged Instrument,8,1,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,23,Less than 25,Hispanic,0,0,0,0,-2.0,M,Possess Drug Paraphernalia,4,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Male,35,25 - 45,African-American,0,0,0,5,-1.0,F,Driving While License Revoked,6,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,30,25 - 45,African-American,0,0,0,1,-1.0,F,Felony Petit Theft,5,0,21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,25,25 - 45,Other,0,0,0,1,-1.0,F,Possession of Cocaine,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,22,Less than 25,African-American,0,0,0,1,-1.0,M,Assault Law Enforcement Officer,9,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,27,25 - 45,African-American,0,0,0,2,-1.0,F,arrest case no charge,7,1,132,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,34,25 - 45,Caucasian,0,0,0,5,-1.0,M,Battery,4,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,27,25 - 45,African-American,0,0,0,2,-1.0,F,Tamper With Witness/Victim/CI,7,1,246,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,27,25 - 45,African-American,0,0,0,15,-1.0,F,Aggravated Battery / Pregnant,10,1,30,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,23,Less than 25,African-American,0,0,0,0,-1.0,M,Battery,9,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,29,25 - 45,African-American,0,0,0,4,-1.0,F,Felony Driving While Lic Suspd,2,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,34,25 - 45,African-American,0,0,0,0,-1.0,M,Battery,3,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,38,25 - 45,African-American,0,0,0,1,-1.0,M,Battery,1,0,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,50,Greater than 45,African-American,0,0,0,0,0.0,F,Possession of Cocaine,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,29,25 - 45,Caucasian,0,0,0,0,-1.0,M,Viol Injunct Domestic Violence,7,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,29,25 - 45,Caucasian,0,0,0,0,-1.0,F,Consp Traff Oxycodone  4g><14g,4,0,28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,30,25 - 45,Other,0,0,0,1,-1.0,F,Crim Use of Personal ID Info,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,37,25 - 45,African-American,0,0,0,5,26.6,F,Aggravated Battery / Pregnant,1,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,34,25 - 45,African-American,0,0,0,0,0.0,F,arrest case no charge,7,1,241,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,63,Greater than 45,African-American,0,0,0,1,-0.6,F,Felony Battery (Dom Strang),6,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,34,25 - 45,Other,0,0,0,0,-1.0,F,Battery on Law Enforc Officer,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,32,25 - 45,Other,0,0,0,4,0.0,F,Possession of Oxycodone,3,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,37,25 - 45,Caucasian,0,0,0,0,-1.0,M,Susp Drivers Lic 1st Offense,2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,26,25 - 45,African-American,1,0,0,10,-1.0,F,Resist Officer w/Violence,8,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,29,25 - 45,Hispanic,0,0,0,0,0.0,M,Disorderly Conduct,2,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,34,25 - 45,Caucasian,0,0,0,4,0.0,F,Pos Cannabis W/Intent Sel/Del,5,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,25,25 - 45,African-American,0,0,0,0,0.0,F,"Poss3,4 Methylenedioxymethcath",5,0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,29,25 - 45,African-American,0,0,0,5,-0.6,F,Resist Officer w/Violence,8,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,23,Less than 25,Caucasian,0,0,0,3,-1.0,F,Poss Contr Subst W/o Prescript,10,0,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,53,Greater than 45,Caucasian,0,0,0,3,-1.0,F,arrest case no charge,1,1,197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,21,Less than 25,African-American,0,0,0,0,-1.0,M,Battery,2,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Female,22,Less than 25,African-American,0,0,0,1,-3.0,M,Battery,4,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,32,25 - 45,African-American,0,0,0,8,0.0,F,arrest case no charge,10,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,27,25 - 45,Caucasian,0,0,0,0,0.0,M,Possession Of Methamphetamine,2,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,27,25 - 45,African-American,0,0,0,2,-1.0,F,Agg Battery Grt/Bod/Harm,5,0,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,37,25 - 45,Caucasian,0,0,0,1,-1.0,M,Battery,2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,24,Less than 25,African-American,0,0,0,0,-1.0,F,Possession Burglary Tools,3,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,23,Less than 25,African-American,0,0,0,5,256.0,F,"Poss3,4 Methylenedioxymethcath",9,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,22,Less than 25,Hispanic,0,0,0,1,-1.0,F,Burglary Structure Unoccup,4,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Male,28,25 - 45,African-American,0,0,0,2,-1.0,M,Possess Cannabis/20 Grams Or Less,5,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,31,25 - 45,African-American,0,0,0,0,-1.0,M,Battery,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,25,25 - 45,African-American,0,0,0,5,-1.0,M,Battery,8,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,20,Less than 25,African-American,0,1,0,2,-16.0,F,Possession of Cocaine,9,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,25,25 - 45,Other,0,0,0,0,-1.0,F,Felony Batt(Great Bodily Harm),4,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Male,44,25 - 45,Hispanic,0,0,0,0,-1.0,M,Battery,1,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,52,Greater than 45,Other,0,0,0,2,-1.0,F,arrest case no charge,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
Male,48,Greater than 45,Hispanic,0,0,0,1,0.0,M,Driving Under The Influence,1,0,167,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
Male,53,Greater than 45,Caucasian,0,0,0,1,-2.0,M,Aggravated Assault W/Dead Weap,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,49,Greater than 45,Caucasian,0,0,0,0,-1.0,F,Grand Theft in the 3rd Degree,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,30,25 - 45,African-American,0,0,0,2,-1.0,M,Driving License Suspended,7,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,30,25 - 45,Other,0,0,0,0,-1.0,M,Battery,6,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Female,43,25 - 45,Caucasian,0,0,0,0,0.0,M,DUI Level 0.15 Or Minor In Veh,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Female,21,Less than 25,African-American,0,0,0,0,-4.0,F,Burglary Dwelling Assault/Batt,5,1,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,66,Greater than 45,Caucasian,0,0,0,0,-1.0,M,Battery,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Female,42,25 - 45,Caucasian,0,0,0,0,-3.0,F,Possession of Cocaine,2,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,21,Less than 25,African-American,0,0,0,0,-1.0,F,Grand Theft in the 3rd Degree,6,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Female,45,Greater than 45,Caucasian,0,0,0,1,-106.0,F,arrest case no charge,1,0,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,41,25 - 45,African-American,0,0,0,7,0.0,F,arrest case no charge,4,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,28,25 - 45,Caucasian,0,0,0,2,0.0,M,Battery,3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,44,25 - 45,Caucasian,0,0,0,1,-4.0,F,Possession Of Heroin,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,45,Greater than 45,Caucasian,0,0,0,1,-1.0,F,Felony Battery (Dom Strang),1,1,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,31,25 - 45,African-American,0,0,0,0,0.0,F,Agg Battery Grt/Bod/Harm,2,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,56,Greater than 45,Other,0,0,0,0,-1.0,M,Battery,1,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
Male,34,25 - 45,African-American,0,0,0,0,-1.0,F,Felony Battery w/Prior Convict,9,1,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,28,25 - 45,Caucasian,0,0,0,3,-62.0,M,arrest case no charge,5,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,36,25 - 45,Hispanic,0,0,0,1,0.0,M,Battery,2,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,37,25 - 45,African-American,1,0,1,12,-1.0,M,Disorderly Intoxication,9,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,33,25 - 45,Caucasian,0,0,0,1,-1.0,F,Aggravated Assault W/dead Weap,2,0,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,41,25 - 45,African-American,0,0,0,2,-1.0,F,arrest case no charge,5,0,14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,22,Less than 25,Caucasian,0,0,0,0,-1.0,M,Battery,3,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,22,Less than 25,African-American,0,0,0,1,-1.0,F,Robbery Sudd Snatch No Weapon,6,1,21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,33,25 - 45,African-American,0,0,0,1,-17.0,F,Felony Battery (Dom Strang),2,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,25,25 - 45,Hispanic,0,0,0,0,-1.0,F,Burglary Structure Unoccup,3,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,23,Less than 25,Caucasian,0,0,0,0,0.0,M,Viol Pretrial Release Dom Viol,8,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,33,25 - 45,African-American,0,0,0,19,-1.0,F,arrest case no charge,10,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,51,Greater than 45,Caucasian,0,0,0,6,11.0,M,Viol Injunct Domestic Violence,1,1,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,25,25 - 45,Caucasian,0,0,0,7,-4.0,M,Trespass Struct/Conveyance,5,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,50,Greater than 45,Caucasian,0,0,0,1,-1.0,F,arrest case no charge,3,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,35,25 - 45,African-American,0,0,0,6,-1.0,F,arrest case no charge,2,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,28,25 - 45,African-American,0,0,0,1,0.0,F,"Poss3,4 Methylenedioxymethcath",2,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,45,Greater than 45,Caucasian,0,0,0,2,-1.0,F,Possession of Cocaine,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,28,25 - 45,Hispanic,0,0,0,3,-0.8,F,arrest case no charge,8,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Male,24,Less than 25,Hispanic,0,0,0,1,190.0,F,arrest case no charge,2,1,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Male,45,Greater than 45,African-American,0,0,0,15,-1.0,F,Att Burgl Unoccupied Dwel,9,1,330,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,26,25 - 45,African-American,0,0,0,1,-1.0,M,Battery,8,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,71,Greater than 45,Caucasian,0,0,0,13,-1.0,F,Felony Driving While Lic Suspd,2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Female,37,25 - 45,Other,0,0,0,0,-1.0,M,Battery,1,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
Female,22,Less than 25,Caucasian,0,0,1,1,-22.0,M,Driving Under The Influence,3,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,67,Greater than 45,Caucasian,0,0,0,3,-1.0,F,arrest case no charge,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,56,Greater than 45,Caucasian,0,0,0,0,-1.0,M,Battery,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,26,25 - 45,African-American,0,0,0,1,-1.0,F,arrest case no charge,5,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,27,25 - 45,Hispanic,0,0,0,2,-1.0,M,Possess Cannabis/20 Grams Or Less,4,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,26,25 - 45,Caucasian,0,0,0,11,-56.0,F,arrest case no charge,4,0,56,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,33,25 - 45,African-American,0,0,0,0,-4.0,F,Possession of Cannabis,1,1,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,47,Greater than 45,Caucasian,0,0,0,5,-1.0,M,DUI Property Damage/Injury,2,0,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Male,21,Less than 25,Caucasian,0,1,2,1,-1.0,F,Burglary Conveyance Unoccup,8,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Male,27,25 - 45,African-American,0,0,0,1,-1.0,F,Aggravated Battery / Pregnant,4,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,24,Less than 25,African-American,0,0,0,0,-1.0,M,Battery,5,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Male,31,25 - 45,Caucasian,0,0,0,5,-1.0,F,Driving While License Revoked,5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Female,41,25 - 45,Caucasian,0,0,0,1,0.0,M,Battery,2,0,29,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,52,Greater than 45,Caucasian,0,0,0,1,714.0,F,arrest case no charge,1,0,40,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
Male,29,25 - 45,African-American,0,0,0,5,0.0,F,Possession of Cannabis,8,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Male,39,25 - 45,Caucasian,0,0,0,2,-1.2,M,Opert With Susp DL 2ND Offense,3,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Male,37,25 - 45,Hispanic,0,0,0,3,-1.0,M,Battery,1,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
Male,46,Greater than 45,African-American,0,0,0,2,0.0,F,arrest case no charge,7,1,64,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
