age,priors_count,juv_fel_count,juv_misd_count,juv_other_count,days_b_screening_arrest,is_recid,c_charge_desc
38,7,0,0,0,0.0,1,Grand Theft in the 3rd Degree
40,20,0,0,0,-1.0,0,Driving While License Revoked
55,5,0,0,0,,1,Burglary Structure Unoccup
36,1,0,0,0,-1.0,0,Battery
34,16,0,0,0,-1.0,1,Possession of Cannabis
41,1,0,0,0,-1.0,1,Lve/Scen/Acc/Veh/Prop/Damage
57,7,0,0,0,-1.0,1,arrest case no charge
26,1,0,0,0,-1.0,1,arrest case no charge
39,2,0,0,0,-88.0,1,arrest case no charge
45,0,0,0,0,0.0,1,Possession of Cocaine
26,2,0,0,1,-7.0,0,Driving While License Revoked
48,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
52,7,0,0,0,-1.0,0,Battery
22,2,0,0,0,-1.0,1,arrest case no charge
43,0,0,0,0,-1.0,0,Battery
35,2,0,0,0,,0,Burglary Structure Unoccup
24,3,0,0,0,0.0,0,Possession of Cocaine
27,11,0,0,0,-1.0,1,Driving While License Revoked
23,2,0,1,0,-1.0,0,Grand Theft in the 3rd Degree
56,28,0,0,0,-69.0,0,Aggravated Assault W/dead Weap
28,2,0,0,0,-1.0,1,Poss Cocaine/Intent To Del/Sel
21,0,0,0,0,0.0,0,Grand Theft in the 3rd Degree
33,5,0,0,0,-1.0,1,Battery
25,1,0,0,0,-1.0,1,Pos Cannabis W/Intent Sel/Del
36,17,0,2,0,-1.0,1,arrest case no charge
25,0,0,0,0,0.0,0,Possession Of Alprazolam
31,3,0,0,0,,1,Felony Driving While Lic Suspd
46,0,0,0,0,-1.0,0,DOC/Cause Public Danger
24,0,0,0,0,0.0,0,arrest case no charge
28,4,0,0,0,0.0,1,Battery on a Person Over 65
28,12,0,0,1,-2.0,1,Criminal Mischief Damage <$200
23,0,0,0,0,0.0,1,Disorderly Conduct
24,0,0,0,0,0.0,0,Possess Cannabis/20 Grams Or Less
40,0,0,0,0,0.0,0,Driving Under The Influence
36,1,0,0,0,0.0,0,Battery
50,1,0,0,0,-1.0,1,Prowling/Loitering
33,1,0,0,0,,0,Leave Acc/Attend Veh/More $50
24,0,0,0,0,0.0,0,Battery
55,2,0,0,0,-1.0,0,Aggrav Battery w/Deadly Weapon
22,0,0,0,0,-1.0,1,"Poss3,4 Methylenedioxymethcath"
38,14,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
31,1,0,0,0,-1.0,0,Driving While License Revoked
30,3,0,0,0,-1.0,0,Felony Driving While Lic Suspd
52,1,0,0,0,714.0,0,arrest case no charge
37,16,0,0,0,-1.0,1,arrest case no charge
41,1,0,0,0,0.0,0,Battery
20,0,0,0,0,-1.0,1,Deliver Cannabis 1000FTSch
21,0,0,0,0,0.0,1,Battery
22,1,0,0,0,0.0,0,Battery
38,7,0,0,0,-1.0,0,Battery
31,0,0,0,0,-1.0,0,Forging Bank Bills/Promis Note
28,0,0,0,0,0.0,0,Possession Of Methamphetamine
21,2,0,1,0,-1.0,1,Burglary Dwelling Occupied
39,1,0,0,0,-1.0,0,Unlawful Conveyance of Fuel
34,22,0,0,0,-1.0,1,Driving While License Revoked
32,2,0,1,0,293.0,0,arrest case no charge
45,0,0,0,0,0.0,0,Battery
36,7,0,0,2,-32.0,0,arrest case no charge
24,0,0,0,0,-1.0,1,Battery
27,9,0,0,0,-1.0,1,Poss Contr Subst W/o Prescript
30,0,0,0,0,0.0,0,arrest case no charge
61,8,0,0,0,-35.0,0,arrest case no charge
43,2,0,0,0,0.0,0,arrest case no charge
26,1,0,0,0,-1.0,0,Deliver Cocaine
32,7,0,3,0,-1.0,1,arrest case no charge
57,2,0,0,0,-1.0,0,Possession of Cocaine
40,0,0,0,0,0.0,0,DUI Level 0.15 Or Minor In Veh
33,6,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
30,2,0,0,0,-1.0,1,Possession of Cocaine
29,1,0,0,0,-1.0,0,Leave Acc/Attend Veh/More $50
21,1,0,0,0,132.0,1,arrest case no charge
36,2,0,0,0,-4.0,0,DUI Level 0.15 Or Minor In Veh
59,17,0,0,0,-189.0,0,Fail Register Career Offender
35,6,0,0,0,0.0,1,arrest case no charge
49,0,0,0,0,-1.0,0,Viol Injunction Protect Dom Vi
26,5,0,0,0,0.0,1,arrest case no charge
21,2,0,1,0,-1.0,1,Aggravated Assault w/Firearm
49,29,0,0,0,-1.0,1,Felony Driving While Lic Suspd
23,1,0,0,0,87.0,0,arrest case no charge
37,23,0,0,0,0.0,1,Battery
33,0,0,0,0,-1.0,0,Battery
20,1,1,0,0,39.0,1,arrest case no charge
28,1,0,0,0,-39.0,0,arrest case no charge
29,3,0,0,0,0.0,1,Pos Cannabis W/Intent Sel/Del
25,1,0,0,1,0.0,1,"Poss 3,4 MDMA (Ecstasy)"
20,2,0,0,0,-1.0,1,arrest case no charge
30,3,0,0,0,-39.0,1,Battery
55,5,0,0,0,-1.0,0,Possession of Cocaine
26,0,0,0,0,-1.0,0,DUI Property Damage/Injury
52,6,0,0,0,-13.0,0,arrest case no charge
52,16,0,0,0,-1.0,1,arrest case no charge
27,1,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
60,2,0,0,0,-1.0,0,DUI Property Damage/Injury
44,0,0,0,0,-1.0,0,Viol Injunct Domestic Violence
30,1,0,0,0,-18.0,0,Aggravated Assault W/Dead Weap
25,2,0,0,0,-1.0,0,Battery
20,4,0,0,0,-1.0,1,arrest case no charge
28,3,0,0,0,-1.0,1,Possession of Oxycodone
39,3,0,0,0,-39.0,1,Battery
22,1,0,0,0,-12.0,0,Solicitation On Felony 3 Deg
24,1,0,0,0,-1.0,1,Possession of Cannabis
28,0,0,0,0,-1.0,0,Arson in the First Degree
35,10,0,0,0,-28.0,1,arrest case no charge
30,0,0,0,0,0.0,0,Battery
22,0,0,0,2,-1.0,1,Burglary Conveyance Unoccup
39,9,0,0,0,0.0,0,"Poss3,4 Methylenedioxymethcath"
46,1,0,0,0,-1.0,0,arrest case no charge
47,3,0,0,0,-1.0,0,Criminal Mischief>$200<$1000
26,5,0,0,0,-1.0,0,Aggravated Battery
33,3,0,0,0,-130.0,0,arrest case no charge
23,0,0,0,0,-1.0,0,Burglary Conveyance Unoccup
52,0,0,0,0,0.0,1,Felony Driving While Lic Suspd
22,0,0,0,5,-1.0,1,Battery
54,0,0,0,0,-1.0,0,Corrupt Public Servant
50,2,0,0,0,0.0,0,Disorderly Intoxication
20,2,0,0,4,-1.0,1,Grand Theft in the 3rd Degree
25,1,0,0,0,-1.0,0,"Poss3,4 Methylenedioxymethcath"
46,0,0,0,0,0.0,0,Cruelty Toward Child
26,1,0,0,1,123.0,1,arrest case no charge
22,0,0,0,0,-1.0,0,Battery
38,10,1,0,0,0.0,1,Burglary Structure Unoccup
36,9,0,0,0,-1.0,1,Felony Driving While Lic Suspd
34,5,0,0,0,-1.0,1,Driving While License Revoked
18,4,5,0,2,7.0,1,arrest case no charge
26,3,0,0,0,-1.0,1,Possession Of Alprazolam
23,0,0,0,0,-1.0,0,Possession Of Methamphetamine
32,8,0,0,1,-8.0,1,Prostitution/Lewd Act Assignation
44,1,0,0,0,0.0,1,Driving Under The Influence
53,9,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
27,6,0,0,0,841.0,0,Grand Theft In The 3Rd Degree
27,4,0,0,0,0.0,1,Poss Pyrrolidinovalerophenone
25,2,0,0,0,0.0,1,Possession of Cocaine
48,18,0,0,0,48.0,1,Felony Petit Theft
19,1,0,1,3,-1.0,1,Possession of Cocaine
53,0,0,0,0,-1.0,0,Aggravated Assault W/dead Weap
39,0,0,0,0,-3.0,0,Resist/Obstruct W/O Violence
37,2,0,0,0,-1.0,1,arrest case no charge
27,6,1,0,0,0.0,1,Possession of Cocaine
29,1,0,0,0,-45.0,1,Possession of Hydromorphone
21,2,0,0,0,-10.0,1,Grand Theft in the 3rd Degree
24,7,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
33,0,0,0,0,-1.0,0,Battery
24,1,0,0,4,-24.0,0,DUI Level 0.15 Or Minor In Veh
46,1,0,0,0,-4.0,0,Possession of Oxycodone
32,7,0,0,0,-1.0,0,Driving While License Revoked
24,2,0,0,0,-25.0,0,Lewd/Lasc Battery Pers 12+/<16
38,0,0,0,0,-1.0,0,Burglary Assault/Battery Armed
30,13,0,2,2,0.0,1,Grand Theft (Motor Vehicle)
26,27,0,2,2,-1.0,1,Battery
57,2,0,0,0,-28.0,0,Lewd/Lasc Exhib Presence <16yr
43,0,0,0,0,-1.0,0,arrest case no charge
22,0,0,0,0,0.0,0,Possess Cannabis/20 Grams Or Less
26,1,0,0,0,,0,arrest case no charge
28,9,0,0,0,-12.0,1,arrest case no charge
51,3,0,0,0,-1.0,0,Felony DUI (level 3)
41,3,0,0,0,-1.0,0,Felony Driving While Lic Suspd
24,1,0,0,0,-1.0,0,Del Cannabis For Consideration
48,3,0,0,0,-1.0,1,Child Abuse
26,0,0,0,0,-1.0,1,Driving License Suspended
31,6,0,0,0,0.0,1,Felony Driving While Lic Suspd
27,6,1,2,1,-1.0,0,arrest case no charge
25,0,0,0,0,-1.0,0,Assault
56,3,0,0,0,0.0,0,Battery
29,1,0,0,0,-1.0,0,Battery
30,3,0,0,0,-1.0,1,arrest case no charge
21,0,0,0,0,-1.0,0,Attempted Robbery  No Weapon
22,1,0,0,0,-2.0,1,Burglary Conveyance Unoccup
28,0,0,0,0,-1.0,0,Battery
35,2,0,0,0,0.0,0,Sell or Offer for Sale Counterfeit Goods
23,0,0,0,0,-1.0,0,Fleeing or Eluding a LEO
48,4,0,0,0,0.0,0,arrest case no charge
22,4,0,1,2,-1.0,1,Battery
37,2,0,0,0,0.0,0,arrest case no charge
33,0,0,0,0,-1.0,0,Aggravated Assault W/Dead Weap
23,5,0,0,1,-1.0,1,False Imprisonment
22,0,0,0,1,-1.0,1,Battery
24,0,0,0,0,0.0,0,"Poss3,4 Methylenedioxymethcath"
44,2,0,0,0,-1.0,0,arrest case no charge
26,4,0,0,0,624.0,0,Fail Register Vehicle
26,0,0,0,0,-1.0,0,Exposes Culpable Negligence
29,2,0,0,0,-1.0,0,arrest case no charge
26,0,0,0,1,-1.0,0,Possession of Cannabis
30,1,0,0,0,-1.0,0,Driving Under The Influence
23,1,0,0,0,-1.0,1,Burglary Unoccupied Dwelling
42,1,0,0,0,-2.0,0,Armed Trafficking in Cannabis
28,0,0,0,0,-1.0,1,Burglary Dwelling Assault/Batt
20,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
24,7,0,2,0,-1.0,0,Aggravated Battery / Pregnant
36,6,0,1,0,-21.0,1,Possession of Cocaine
37,6,0,0,0,-1.0,1,Felony Driving While Lic Suspd
21,1,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
27,8,0,0,0,-1.0,1,Felony Battery w/Prior Convict
26,2,0,0,0,-1.0,1,Fleeing Or Attmp Eluding A Leo
42,0,0,0,0,0.0,0,Battery
23,8,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
43,1,0,0,0,-131.0,0,arrest case no charge
55,0,0,0,0,-3.0,0,Battery
38,0,0,0,0,53.0,1,Possession Of Alprazolam
24,1,0,0,0,-1.0,1,arrest case no charge
23,0,0,0,0,0.0,0,Battery
64,0,0,0,0,-1.0,0,Solicit Deliver Cocaine
48,0,0,0,0,-1.0,0,Battery
32,11,0,1,2,805.0,1,Driving While License Revoked
39,0,0,0,0,0.0,1,Grand Theft (Motor Vehicle)
30,0,0,0,0,-1.0,0,DUI Property Damage/Injury
22,1,0,0,0,-3.0,0,Battery
20,2,0,0,0,0.0,1,arrest case no charge
21,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
24,0,0,0,0,0.0,0,Poss Meth/Diox/Meth/Amp (MDMA)
49,2,0,0,0,-40.0,1,Petit Theft
50,2,0,0,0,-32.0,0,Possession Of Methamphetamine
30,3,0,0,0,-1.0,0,Battery
51,12,0,0,0,21.0,1,Possession of Cocaine
21,2,0,2,0,111.0,1,Dealing In Stolen Property
21,1,1,0,2,-1.0,1,arrest case no charge
31,1,0,0,0,-1.0,0,Poss Unlaw Issue Driver Licenc
23,2,0,0,0,-1.0,1,Trespass On School Grounds
23,0,0,0,0,-1.0,0,Possess Cannabis/20 Grams Or Less
32,4,0,0,0,-1.0,1,Burglary Unoccupied Dwelling
28,11,0,0,0,-1.0,1,Neglect Child / No Bodily Harm
50,16,1,0,0,-68.0,1,arrest case no charge
24,0,0,0,1,-1.0,0,Burglary Unoccupied Dwelling
19,1,0,0,0,-1.0,1,arrest case no charge
31,1,0,0,0,0.0,0,Battery
29,3,0,0,0,0.0,1,arrest case no charge
41,6,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
28,4,0,0,0,-1.0,1,Battery
29,6,0,0,0,-1.0,1,Uttering a Forged Instrument
49,0,0,0,0,-1.0,0,Offer Agree Secure/Lewd Act
42,0,0,0,0,0.0,0,Battery
38,4,0,0,0,-1.0,0,Battery
22,3,0,0,1,-1.0,1,Burglary Dwelling Occupied
46,0,0,0,0,-1.0,1,Battery
63,1,0,0,0,,0,arrest case no charge
38,0,0,0,0,-1.0,1,Cruelty Toward Child
36,0,0,0,0,-1.0,0,Possession of Cannabis
27,10,0,1,0,-58.0,1,Driving License Suspended
22,6,0,0,0,-1.0,1,Crimin Mischief Damage $1000+
29,11,0,0,0,-1.0,0,Operating W/O Valid License
23,6,0,0,0,40.0,1,Grand Theft in the 3rd Degree
39,2,0,0,0,-1.0,0,Driving Under The Influence
47,0,0,0,0,-1.0,0,Battery
26,7,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
21,0,0,0,0,-4.0,1,Burglary Dwelling Assault/Batt
55,12,0,0,0,-40.0,0,arrest case no charge
63,2,0,0,0,-1.0,0,Viol Injunct Domestic Violence
27,2,0,0,0,-1.0,1,Possession of Cocaine
55,27,0,0,0,-1.0,0,Battery
57,21,0,0,0,-33.0,1,arrest case no charge
24,1,0,0,0,,0,Uttering a Forged Instrument
54,2,0,0,0,-1.0,1,Battery
30,2,0,0,0,,1,Possession of Cocaine
26,3,0,1,0,,0,Petit Theft
26,0,0,0,0,-1.0,1,Harm Public Servant Or Family
37,1,0,0,0,-9.0,0,Battery
25,4,0,0,0,-170.0,0,Operating W/O Valid License
34,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
48,4,0,0,0,-6.0,1,arrest case no charge
25,2,1,1,0,-1.0,1,Possession Of Methamphetamine
57,0,0,0,0,-1.0,1,Agg Assault W/int Com Fel Dome
46,2,0,0,0,-55.0,0,"Poss 3,4 MDMA (Ecstasy)"
21,0,0,0,0,-1.0,1,Burglary Conveyance Unoccup
32,8,0,0,1,-1.0,0,Uttering a Forged Instrument
25,5,0,0,0,-1.0,1,Agg Battery Grt/Bod/Harm
35,4,0,0,0,96.0,1,Possession of Cocaine
33,2,0,0,0,-1.0,1,Grand Theft (Motor Vehicle)
26,2,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
49,10,0,0,0,302.0,1,Grand Theft in the 3rd Degree
29,2,0,0,0,-1.0,0,Petit Theft
28,6,0,0,0,0.0,1,arrest case no charge
53,20,0,0,0,-3.0,0,arrest case no charge
57,1,0,0,0,-15.0,0,DUI Level 0.15 Or Minor In Veh
29,3,0,1,0,-119.0,1,arrest case no charge
27,0,0,0,0,-1.0,0,Burglary Dwelling Armed
48,0,0,0,0,-1.0,0,Possession of Cocaine
29,0,0,0,0,0.0,1,Disorderly Conduct
25,1,0,0,0,0.0,1,Battery
67,0,0,0,0,-1.0,0,Cruelty Toward Child
29,2,0,0,1,0.0,1,Agg Fleeing and Eluding
53,3,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
23,1,0,0,0,-40.0,0,"Poss3,4 Methylenedioxymethcath"
49,0,0,0,0,-4.0,0,Possession of Cocaine
44,0,0,0,0,-1.0,1,Driving Under The Influence
55,0,0,0,0,-1.0,0,Aggravated Battery / Pregnant
26,10,1,0,0,-1.0,1,Resist Officer w/Violence
51,2,0,0,0,-64.0,1,Grand Theft in the 3rd Degree
46,0,0,0,0,-1.0,1,Battery
30,1,0,0,0,-1.0,1,Possession of Cocaine
48,0,0,0,0,-1.0,1,Tampering With Physical Evidence
77,1,0,0,0,-1.0,1,Driving License Suspended
21,2,0,2,2,-1.0,1,Grand Theft in the 3rd Degree
46,11,0,0,0,-122.0,1,arrest case no charge
54,4,0,0,0,-1.0,1,Sex Batt Faml/Cust Vict 12-17Y
54,3,0,0,0,-1.0,0,Manufacture Cannabis
26,15,0,0,0,-1.0,0,arrest case no charge
23,8,0,1,1,0.0,1,Burglary Structure Unoccup
27,1,0,0,0,-86.0,0,arrest case no charge
39,2,0,0,0,0.0,0,arrest case no charge
35,13,0,0,0,-1.0,0,Driving While License Revoked
29,1,0,0,0,-1.0,1,Battery
30,9,1,0,0,-1.0,1,Viol Prot Injunc Repeat Viol
41,6,0,0,0,-1.0,1,Poss Cocaine/Intent To Del/Sel
32,1,0,0,0,-1.0,0,Battery
48,12,0,0,0,-24.0,0,arrest case no charge
39,2,0,0,0,-120.0,0,arrest case no charge
52,0,0,0,0,-1.0,1,Battery
31,3,0,1,0,0.0,1,Grand Theft in the 3rd Degree
22,1,0,0,3,-1.0,1,Possession Of Alprazolam
56,4,0,0,0,-50.0,1,Battery
46,0,0,0,0,0.0,0,DUI Level 0.15 Or Minor In Veh
52,23,0,0,0,-62.0,1,arrest case no charge
29,7,0,0,0,-1.0,1,Poss Tetrahydrocannabinols
22,0,0,0,0,-2.0,0,Grand Theft in the 3rd Degree
32,1,0,0,0,-47.0,0,Uttering Forged Credit Card
39,8,0,0,0,-1.0,0,Lewd or Lascivious Molestation
35,9,0,0,0,-1.0,0,Possession of Cannabis
26,1,0,0,0,0.0,0,Battery
27,1,0,0,0,0.0,1,Crim Use of Personal ID Info
27,5,0,0,0,-28.0,1,arrest case no charge
34,10,0,0,0,22.0,1,Possession of Cocaine
47,21,0,0,0,-124.0,1,arrest case no charge
27,2,0,0,0,104.0,0,Posses/Disply Susp/Revk/Frd DL
27,6,0,0,0,1026.0,1,arrest case no charge
32,0,0,0,0,0.0,1,Battery
28,8,0,0,0,407.0,1,Possess Cannabis/20 Grams Or Less
25,5,0,0,1,-1.0,1,arrest case no charge
22,2,0,0,1,-1.0,1,Battery
43,4,0,0,0,-55.0,0,Susp Drivers Lic 1st Offense
52,7,0,0,0,-1.0,1,Possession of Cocaine
21,2,0,0,0,0.0,1,Tampering With Physical Evidence
28,11,0,1,0,-1.0,1,Burglary Conveyance Unoccup
21,1,0,0,0,34.0,1,Carrying Concealed Firearm
26,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
23,4,0,1,0,-1.0,1,Battery
39,3,0,0,0,,0,Battery
31,1,0,0,0,-1.0,0,Battery
34,1,0,0,0,-1.0,0,Battery
32,0,0,0,0,-1.0,0,Possession of Cannabis
50,0,0,0,0,-3.0,1,Driving Under The Influence
27,1,0,0,0,-1.0,0,Burglary Unoccupied Dwelling
26,4,0,1,0,-1.0,0,arrest case no charge
27,4,1,0,0,-1.0,1,Aggravated Assault W/Dead Weap
29,0,0,0,0,0.0,1,Aggravated Assault W/dead Weap
30,11,0,0,0,-214.0,1,Reckless Driving
58,0,0,0,0,-1.0,0,DUI Level 0.15 Or Minor In Veh
27,14,2,0,0,0.0,1,False Imprisonment
28,5,0,0,0,0.0,1,Driving While License Revoked
24,15,0,5,1,-1.0,1,Deliver Cocaine
45,1,0,0,0,121.0,1,arrest case no charge
50,0,0,0,0,-1.0,0,DUI - Enhanced
30,15,0,0,0,-4.0,1,Possession of Cocaine
25,1,0,0,0,37.0,1,arrest case no charge
46,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
43,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
24,0,0,0,0,-1.0,1,arrest case no charge
34,10,0,0,0,-1.0,0,Aggravated Assault W/dead Weap
56,2,0,0,0,-108.0,0,arrest case no charge
26,2,0,0,0,-1.0,0,Possession Burglary Tools
31,0,0,0,0,-1.0,0,Possession Of Methamphetamine
23,1,0,0,3,-24.0,1,Grand Theft in the 3rd Degree
39,0,0,0,0,-1.0,0,Kidnapping / Domestic Violence
50,4,0,0,0,-1.0,1,Driving While License Revoked
22,0,0,0,0,-1.0,0,Battery
25,0,0,0,0,-1.0,0,Battery
21,2,0,1,0,-1.0,0,Crimin Mischief Damage $1000+
20,1,0,0,0,-1.0,0,Possession of Cannabis
54,12,0,0,0,0.0,1,Battery
27,2,0,0,0,-1.0,1,Felony Petit Theft
45,5,0,0,0,-4.0,1,Possession of Methadone
34,13,3,1,0,-1.0,1,arrest case no charge
55,0,0,0,0,-1.0,0,Battery on a Person Over 65
24,0,0,0,0,-1.0,0,Battery
20,0,0,0,1,0.0,1,Possession of Cocaine
37,5,0,0,0,0.0,1,Battery
34,1,0,0,0,-21.0,0,Battery
41,2,0,0,0,-26.0,1,Aggravated Assault W/dead Weap
21,1,0,0,0,-1.0,1,arrest case no charge
22,3,0,0,0,-1.0,1,Burglary Unoccupied Dwelling
24,0,0,0,0,0.0,0,Grand Theft in the 3rd Degree
42,8,0,0,0,-1.0,0,Agg Fleeing and Eluding
23,0,0,0,0,-1.0,1,Battery
40,1,0,0,0,-73.0,0,Aggravated Assault W/dead Weap
19,2,3,0,0,-43.0,1,arrest case no charge
20,0,0,0,0,-1.0,0,Battery
44,0,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
20,0,0,0,0,-1.0,1,Assault
27,5,0,0,0,-1.0,0,Driving License Suspended
20,0,0,0,0,-1.0,1,Battery
20,0,0,0,0,-3.0,0,Possession of Cannabis
28,1,0,0,0,-1.0,1,Poss Pyrrolidinovalerophenone
29,9,0,0,0,0.0,1,arrest case no charge
21,0,0,0,0,-1.0,1,Felony Battery
45,4,0,0,0,114.0,1,Driving License Suspended
24,2,0,0,0,-1.0,1,Grand Theft in the 3rd Degree
60,15,0,0,0,-38.0,1,Felony Battery (Dom Strang)
43,8,1,0,0,34.0,1,arrest case no charge
21,0,0,0,0,-3.0,1,Possession of Cocaine
24,0,0,0,0,0.0,0,Resist Officer w/Violence
23,3,0,1,0,-1.0,1,Possession Of Clonazepam
27,0,0,0,0,0.0,0,Grand Theft in the 3rd Degree
24,0,0,0,0,-2.0,0,Pos Cannabis W/Intent Sel/Del
31,6,0,1,0,27.0,1,Battery
22,0,0,0,0,-5.0,1,Dealing in Stolen Property
46,4,0,0,0,-56.0,0,arrest case no charge
53,3,0,0,0,-241.0,0,arrest case no charge
54,0,0,0,0,0.0,0,Battery on Law Enforc Officer
37,5,0,0,0,-36.0,1,Grand Theft in the 3rd Degree
35,7,0,0,0,-1.0,1,arrest case no charge
53,0,0,0,0,-1.0,0,Dealing in Stolen Property
26,9,0,0,0,-1.0,1,Petit Theft
48,7,0,0,0,-1.0,1,Susp Drivers Lic 1st Offense
63,22,0,0,0,272.0,1,Trespass Struct/Convey Occupy
56,2,0,0,0,-1.0,1,Driving Under The Influence
25,6,0,0,0,0.0,1,"Poss 3,4 MDMA (Ecstasy)"
49,0,0,0,0,0.0,0,Resist Officer w/Violence
34,0,0,0,0,-1.0,1,Susp Drivers Lic 1st Offense
21,0,0,0,0,-1.0,1,Battery
23,0,0,0,0,-3.0,1,Trespassing/Construction Site
57,0,0,0,0,-2.0,0,arrest case no charge
29,8,0,1,0,-91.0,1,arrest case no charge
34,0,0,0,0,212.0,1,Felony Battery (Dom Strang)
25,5,0,0,0,-1.0,1,Possession of Oxycodone
42,1,0,0,0,-1.0,0,Felony Driving While Lic Suspd
51,1,0,0,0,0.0,0,Possession of Cocaine
26,7,0,0,0,,0,Sell Cannabis
31,5,0,1,0,0.0,0,Battery
34,9,0,1,0,,0,arrest case no charge
53,13,0,0,0,-1.0,0,arrest case no charge
43,6,0,0,0,0.0,0,Grand Theft in the 3rd Degree
34,0,0,0,0,-3.0,0,Carrying Concealed Firearm
27,2,0,0,0,0.0,1,Grand Theft in the 3rd Degree
51,0,0,0,0,-1.0,0,Operating W/O Valid License
26,1,0,0,0,-1.0,0,Operating W/O Valid License
47,5,0,0,0,-1.0,0,Possession of Cocaine
22,0,0,0,1,-1.0,0,Grand Theft in the 3rd Degree
36,0,0,0,0,0.0,0,Possession of Cocaine
36,1,0,0,0,0.0,0,Battery
41,4,0,0,0,-3.0,1,Possession Of Heroin
37,2,0,0,0,,0,Compulsory Attendance Violation
21,2,0,0,0,-34.0,0,Grand Theft in the 3rd Degree
25,6,0,3,1,-1.0,0,Viol Prot Injunc Repeat Viol
27,1,0,0,0,284.0,1,Possession of Hydrocodone
31,2,0,0,0,-1.0,1,Drivg While Lic Suspd/Revk/Can
24,7,0,0,1,-97.0,1,Prowling/Loitering
33,0,0,0,0,-2.0,0,Battery
46,5,0,0,0,,0,arrest case no charge
44,3,0,0,0,0.0,1,Poss Pyrrolidinovalerophenone
46,0,0,0,0,-1.0,1,Aggravated Assault W/dead Weap
28,1,0,0,0,-1.0,0,Grand Theft (Motor Vehicle)
28,5,1,0,0,-1.0,1,arrest case no charge
66,5,0,0,0,-1.0,1,Possession of Cocaine
20,0,0,0,0,0.0,0,Possess Cannabis/20 Grams Or Less
27,2,0,0,0,-1.0,0,Driving While License Revoked
24,0,0,0,0,-1.0,0,Grand Theft in the 3rd Degree
25,3,0,0,0,-1.0,1,Aggravated Battery / Pregnant
31,8,0,0,0,-31.0,0,Battery
39,1,0,0,0,7.0,0,arrest case no charge
41,7,0,0,0,0.0,1,Possession of Cannabis
26,0,0,0,0,-1.0,0,Crim Use of Personal ID Info
25,2,0,0,0,-27.0,1,Operating W/O Valid License
35,5,0,0,0,,0,Carrying Concealed Firearm
55,0,0,0,0,-1.0,0,Battery
22,2,0,0,0,0.0,1,Grand Theft Dwell Property
29,2,0,0,0,0.0,1,Battery
25,7,0,0,0,0.0,1,Burglary Conveyance Unoccup
50,18,0,0,0,171.0,1,Petit Theft $100- $300
27,2,0,0,0,,0,Driving License Suspended
50,5,0,0,0,-1.0,1,Felony Driving While Lic Suspd
20,0,0,0,0,-1.0,1,Battery
56,5,0,0,0,-1.0,1,arrest case no charge
25,5,0,0,0,-1.0,1,Pos Cannabis W/Intent Sel/Del
48,1,0,0,0,-1.0,0,Possess Controlled Substance
21,1,0,0,0,-1.0,0,Burglary Unoccupied Dwelling
31,2,0,0,0,0.0,1,Battery
35,0,0,0,0,-1.0,0,Expired DL More Than 6 Months
25,6,0,0,0,-1.0,1,Battery
34,2,0,0,0,-1.0,1,Carrying Concealed Firearm
32,0,0,0,0,-1.0,0,Aggravated Battery / Pregnant
33,1,0,0,0,-90.0,0,Susp Drivers Lic 1st Offense
31,1,0,0,0,0.0,1,Felony Battery (Dom Strang)
29,6,0,0,0,67.0,1,arrest case no charge
25,2,0,0,0,-96.0,0,arrest case no charge
26,13,0,0,0,31.0,1,Unlawful Use Of Police Badges
44,0,0,0,0,-1.0,0,Battery
31,11,0,0,0,0.0,1,Battery
28,3,0,0,0,-1.0,1,Petit Theft
47,1,0,0,0,-61.0,0,Burglary Conveyance Unoccup
27,10,0,1,0,-1.0,1,arrest case no charge
24,0,0,0,2,-1.0,1,Deliver Cocaine
49,0,0,0,0,-1.0,0,Felony Driving While Lic Suspd
40,0,0,0,0,0.0,0,Possession of Cocaine
22,4,0,0,0,-12.0,0,Driving License Suspended
28,5,0,0,0,-1.0,1,arrest case no charge
51,1,0,0,0,-98.0,0,Possession of Hydrocodone
24,2,0,0,0,-1.0,1,Possession of Hydromorphone
49,1,0,0,0,-26.0,0,Battery
33,0,0,0,0,-1.0,1,Possess Cannabis/20 Grams Or Less
34,6,0,0,0,74.0,1,Deliver Cocaine
30,8,0,0,1,-42.0,1,Battery
